date,Province,hotspot_count,frp_sum,frp_mean
2025-05-06,Lamphun,1.0,3.33,3.33
2025-05-06,Mae Hong Son,42.0,375.61,8.943095238095239
2025-05-06,Nan,30.0,368.73,12.291
2025-05-06,Phayao,7.0,67.46000000000001,9.637142857142859
2025-05-06,Phrae,17.0,96.55,5.679411764705883
2025-05-07,Chiang Mai,24.0,115.46,4.810833333333333
2025-05-07,Chiang Rai,23.0,147.05,6.393478260869566
2025-05-07,Lampang,6.0,53.72,8.953333333333333
2025-05-07,Lamphun,1.0,0.59,0.59
2025-05-07,Mae Hong Son,32.0,134.25,4.1953125
2025-05-07,Nan,72.0,607.97,8.444027777777778
2025-05-07,Phayao,4.0,15.120000000000001,3.7800000000000002
2025-05-07,Phrae,9.0,35.910000000000004,3.99
2025-05-08,Chiang Mai,7.0,34.03,4.861428571428571
2025-05-08,Chiang Rai,2.0,1.71,0.855
2025-05-08,Lampang,3.0,24.02,8.006666666666666
2025-05-08,Lamphun,0.0,0.0,0.0
2025-05-08,Mae Hong Son,11.0,34.56,3.141818181818182
2025-05-08,Nan,3.0,23.68,7.8933333333333335
2025-05-08,Phayao,0.0,0.0,0.0
2025-05-08,Phrae,0.0,0.0,0.0
2025-05-09,Chiang Mai,3.0,5.119999999999999,1.7066666666666663
2025-05-09,Chiang Rai,6.0,37.97,6.328333333333333
2025-05-09,Lampang,1.0,1.81,1.81
2025-05-09,Lamphun,0.0,0.0,0.0
2025-05-09,Mae Hong Son,13.0,49.620000000000005,3.8169230769230773
2025-05-09,Nan,15.0,245.91000000000003,16.394000000000002
2025-05-09,Phayao,3.0,22.439999999999998,7.4799999999999995
2025-05-09,Phrae,0.0,0.0,0.0
2025-05-10,Chiang Mai,0.0,0.0,0.0
2025-05-10,Chiang Rai,5.0,46.95,9.39
2025-05-10,Lampang,0.0,0.0,0.0
2025-05-10,Lamphun,0.0,0.0,0.0
2025-05-10,Mae Hong Son,3.0,13.85,4.616666666666666
2025-05-10,Nan,7.0,33.99,4.855714285714286
2025-05-10,Phayao,0.0,0.0,0.0
2025-05-10,Phrae,1.0,4.62,4.62
2025-05-11,Chiang Mai,3.0,11.549999999999999,3.8499999999999996
2025-05-11,Chiang Rai,0.0,0.0,0.0
2025-05-11,Lampang,0.0,0.0,0.0
2025-05-11,Lamphun,2.0,12.68,6.34
2025-05-11,Mae Hong Son,5.0,33.54,6.708
2025-05-11,Nan,0.0,0.0,0.0
2025-05-11,Phayao,0.0,0.0,0.0
2025-05-11,Phrae,0.0,0.0,0.0
2025-05-12,Chiang Mai,8.0,29.29,3.66125
2025-05-12,Chiang Rai,9.0,44.18,4.908888888888889
2025-05-12,Lampang,7.0,29.33,4.1899999999999995
2025-05-12,Lamphun,0.0,0.0,0.0
2025-05-12,Mae Hong Son,2.0,7.4399999999999995,3.7199999999999998
2025-05-12,Nan,4.0,16.84,4.21
2025-05-12,Phayao,1.0,3.17,3.17
2025-05-12,Phrae,1.0,2.46,2.46
2025-05-13,Chiang Mai,0.0,0.0,0.0
2025-05-13,Chiang Rai,0.0,0.0,0.0
2025-05-13,Lampang,0.0,0.0,0.0
2025-05-13,Lamphun,0.0,0.0,0.0
2025-05-13,Mae Hong Son,2.0,9.86,4.93
2025-05-13,Nan,0.0,0.0,0.0
2025-05-13,Phayao,0.0,0.0,0.0
2025-05-13,Phrae,0.0,0.0,0.0
2025-05-14,Chiang Mai,0.0,0.0,0.0
2025-05-14,Chiang Rai,0.0,0.0,0.0
2025-05-14,Lampang,0.0,0.0,0.0
2025-05-14,Lamphun,0.0,0.0,0.0
2025-05-14,Mae Hong Son,0.0,0.0,0.0
2025-05-14,Nan,2.0,11.59,5.795
2025-05-14,Phayao,0.0,0.0,0.0
2025-05-14,Phrae,0.0,0.0,0.0
2025-05-15,Chiang Mai,0.0,0.0,0.0
2025-05-15,Chiang Rai,0.0,0.0,0.0
2025-05-15,Lampang,0.0,0.0,0.0
2025-05-15,Lamphun,0.0,0.0,0.0
2025-05-15,Mae Hong Son,0.0,0.0,0.0
2025-05-15,Nan,0.0,0.0,0.0
2025-05-15,Phayao,0.0,0.0,0.0
2025-05-15,Phrae,0.0,0.0,0.0
2025-05-16,Chiang Mai,0.0,0.0,0.0
2025-05-16,Chiang Rai,0.0,0.0,0.0
2025-05-16,Lampang,0.0,0.0,0.0
2025-05-16,Lamphun,0.0,0.0,0.0
2025-05-16,Mae Hong Son,0.0,0.0,0.0
2025-05-16,Nan,0.0,0.0,0.0
2025-05-16,Phayao,0.0,0.0,0.0
2025-05-16,Phrae,0.0,0.0,0.0
2025-05-17,Chiang Mai,2.0,11.81,5.905
2025-05-17,Chiang Rai,0.0,0.0,0.0
2025-05-17,Lampang,0.0,0.0,0.0
2025-05-17,Lamphun,0.0,0.0,0.0
2025-05-17,Mae Hong Son,0.0,0.0,0.0
2025-05-17,Nan,0.0,0.0,0.0
2025-05-17,Phayao,0.0,0.0,0.0
2025-05-17,Phrae,0.0,0.0,0.0
2025-05-18,Chiang Mai,1.0,1.54,1.54
2025-05-18,Chiang Rai,0.0,0.0,0.0
2025-05-18,Lampang,1.0,0.57,0.57
2025-05-18,Lamphun,0.0,0.0,0.0
2025-05-18,Mae Hong Son,0.0,0.0,0.0
2025-05-18,Nan,0.0,0.0,0.0
2025-05-18,Phayao,0.0,0.0,0.0
2025-05-18,Phrae,0.0,0.0,0.0
2025-05-19,Chiang Mai,0.0,0.0,0.0
2025-05-19,Chiang Rai,0.0,0.0,0.0
2025-05-19,Lampang,0.0,0.0,0.0
2025-05-19,Lamphun,0.0,0.0,0.0
2025-05-19,Mae Hong Son,0.0,0.0,0.0
2025-05-19,Nan,0.0,0.0,0.0
2025-05-19,Phayao,0.0,0.0,0.0
2025-05-19,Phrae,0.0,0.0,0.0
2025-05-20,Chiang Mai,9.0,23.96,2.6622222222222223
2025-05-20,Chiang Rai,0.0,0.0,0.0
2025-05-20,Lampang,1.0,0.59,0.59
2025-05-20,Lamphun,0.0,0.0,0.0
2025-05-20,Mae Hong Son,1.0,1.21,1.21
2025-05-20,Nan,0.0,0.0,0.0
2025-05-20,Phayao,0.0,0.0,0.0
2025-05-20,Phrae,0.0,0.0,0.0
2025-05-21,Chiang Mai,1.0,0.45,0.45
2025-05-21,Chiang Rai,1.0,2.74,2.74
2025-05-21,Lampang,0.0,0.0,0.0
2025-05-21,Lamphun,0.0,0.0,0.0
2025-05-21,Mae Hong Son,0.0,0.0,0.0
2025-05-21,Nan,0.0,0.0,0.0
2025-05-21,Phayao,0.0,0.0,0.0
2025-05-21,Phrae,0.0,0.0,0.0
2025-05-22,Chiang Mai,3.0,13.4,4.466666666666667
2025-05-22,Chiang Rai,14.0,82.92,5.922857142857143
2025-05-22,Lampang,1.0,3.45,3.45
2025-05-22,Lamphun,0.0,0.0,0.0
2025-05-22,Mae Hong Son,3.0,22.39,7.463333333333334
2025-05-22,Nan,5.0,27.82,5.564
2025-05-22,Phayao,0.0,0.0,0.0
2025-05-22,Phrae,0.0,0.0,0.0
2025-05-23,Chiang Mai,0.0,0.0,0.0
2025-05-23,Chiang Rai,2.0,9.75,4.875
2025-05-23,Lampang,1.0,0.94,0.94
2025-05-23,Lamphun,0.0,0.0,0.0
2025-05-23,Mae Hong Son,0.0,0.0,0.0
2025-05-23,Nan,2.0,9.76,4.88
2025-05-23,Phayao,4.0,13.6,3.4
2025-05-23,Phrae,2.0,4.74,2.37
2025-05-24,Chiang Mai,0.0,0.0,0.0
2025-05-24,Chiang Rai,0.0,0.0,0.0
2025-05-24,Lampang,0.0,0.0,0.0
2025-05-24,Lamphun,0.0,0.0,0.0
2025-05-24,Mae Hong Son,0.0,0.0,0.0
2025-05-24,Nan,0.0,0.0,0.0
2025-05-24,Phayao,0.0,0.0,0.0
2025-05-24,Phrae,0.0,0.0,0.0
2025-05-25,Chiang Mai,0.0,0.0,0.0
2025-05-25,Chiang Rai,0.0,0.0,0.0
2025-05-25,Lampang,0.0,0.0,0.0
2025-05-25,Lamphun,0.0,0.0,0.0
2025-05-25,Mae Hong Son,0.0,0.0,0.0
2025-05-25,Nan,0.0,0.0,0.0
2025-05-25,Phayao,0.0,0.0,0.0
2025-05-25,Phrae,0.0,0.0,0.0
2025-05-26,Chiang Mai,0.0,0.0,0.0
2025-05-26,Chiang Rai,0.0,0.0,0.0
2025-05-26,Lampang,0.0,0.0,0.0
2025-05-26,Lamphun,0.0,0.0,0.0
2025-05-26,Mae Hong Son,0.0,0.0,0.0
2025-05-26,Nan,0.0,0.0,0.0
2025-05-26,Phayao,0.0,0.0,0.0
2025-05-26,Phrae,0.0,0.0,0.0
2025-05-27,Chiang Mai,0.0,0.0,0.0
2025-05-27,Chiang Rai,0.0,0.0,0.0
2025-05-27,Lampang,0.0,0.0,0.0
2025-05-27,Lamphun,0.0,0.0,0.0
2025-05-27,Mae Hong Son,0.0,0.0,0.0
2025-05-27,Nan,0.0,0.0,0.0
2025-05-27,Phayao,0.0,0.0,0.0
2025-05-27,Phrae,0.0,0.0,0.0
2025-05-28,Chiang Mai,0.0,0.0,0.0
2025-05-28,Chiang Rai,0.0,0.0,0.0
2025-05-28,Lampang,0.0,0.0,0.0
2025-05-28,Lamphun,0.0,0.0,0.0
2025-05-28,Mae Hong Son,0.0,0.0,0.0
2025-05-28,Nan,0.0,0.0,0.0
2025-05-28,Phayao,0.0,0.0,0.0
2025-05-28,Phrae,0.0,0.0,0.0
2025-05-29,Chiang Mai,0.0,0.0,0.0
2025-05-29,Chiang Rai,0.0,0.0,0.0
2025-05-29,Lampang,0.0,0.0,0.0
2025-05-29,Lamphun,0.0,0.0,0.0
2025-05-29,Mae Hong Son,0.0,0.0,0.0
2025-05-29,Nan,0.0,0.0,0.0
2025-05-29,Phayao,0.0,0.0,0.0
2025-05-29,Phrae,0.0,0.0,0.0
2025-05-30,Chiang Mai,0.0,0.0,0.0
2025-05-30,Chiang Rai,0.0,0.0,0.0
2025-05-30,Lampang,0.0,0.0,0.0
2025-05-30,Lamphun,0.0,0.0,0.0
2025-05-30,Mae Hong Son,0.0,0.0,0.0
2025-05-30,Nan,0.0,0.0,0.0
2025-05-30,Phayao,0.0,0.0,0.0
2025-05-30,Phrae,0.0,0.0,0.0
2025-05-31,Chiang Mai,0.0,0.0,0.0
2025-05-31,Chiang Rai,0.0,0.0,0.0
2025-05-31,Lampang,0.0,0.0,0.0
2025-05-31,Lamphun,0.0,0.0,0.0
2025-05-31,Mae Hong Son,0.0,0.0,0.0
2025-05-31,Nan,0.0,0.0,0.0
2025-05-31,Phayao,0.0,0.0,0.0
2025-05-31,Phrae,0.0,0.0,0.0
2025-06-01,Chiang Mai,0.0,0.0,0.0
2025-06-01,Chiang Rai,0.0,0.0,0.0
2025-06-01,Lampang,0.0,0.0,0.0
2025-06-01,Lamphun,0.0,0.0,0.0
2025-06-01,Mae Hong Son,0.0,0.0,0.0
2025-06-01,Nan,0.0,0.0,0.0
2025-06-01,Phayao,0.0,0.0,0.0
2025-06-01,Phrae,0.0,0.0,0.0
2025-06-02,Chiang Mai,0.0,0.0,0.0
2025-06-02,Chiang Rai,1.0,14.43,14.43
2025-06-02,Lampang,1.0,2.53,2.53
2025-06-02,Lamphun,0.0,0.0,0.0
2025-06-02,Mae Hong Son,0.0,0.0,0.0
2025-06-02,Nan,0.0,0.0,0.0
2025-06-02,Phayao,0.0,0.0,0.0
2025-06-02,Phrae,0.0,0.0,0.0
2025-06-03,Chiang Mai,0.0,0.0,0.0
2025-06-03,Chiang Rai,0.0,0.0,0.0
2025-06-03,Lampang,0.0,0.0,0.0
2025-06-03,Lamphun,0.0,0.0,0.0
2025-06-03,Mae Hong Son,0.0,0.0,0.0
2025-06-03,Nan,0.0,0.0,0.0
2025-06-03,Phayao,0.0,0.0,0.0
2025-06-03,Phrae,0.0,0.0,0.0
2025-06-04,Chiang Mai,0.0,0.0,0.0
2025-06-04,Chiang Rai,1.0,2.47,2.47
2025-06-04,Lampang,2.0,8.18,4.09
2025-06-04,Lamphun,0.0,0.0,0.0
2025-06-04,Mae Hong Son,0.0,0.0,0.0
2025-06-04,Nan,0.0,0.0,0.0
2025-06-04,Phayao,0.0,0.0,0.0
2025-06-04,Phrae,0.0,0.0,0.0
2025-06-05,Chiang Mai,4.0,19.22,4.805
2025-06-05,Chiang Rai,0.0,0.0,0.0
2025-06-05,Lampang,1.0,0.09,0.09
2025-06-05,Lamphun,0.0,0.0,0.0
2025-06-05,Mae Hong Son,0.0,0.0,0.0
2025-06-05,Nan,1.0,1.51,1.51
2025-06-05,Phayao,0.0,0.0,0.0
2025-06-05,Phrae,0.0,0.0,0.0
2025-06-06,Chiang Mai,0.0,0.0,0.0
2025-06-06,Chiang Rai,0.0,0.0,0.0
2025-06-06,Lampang,3.0,4.51,1.5033333333333332
2025-06-06,Lamphun,0.0,0.0,0.0
2025-06-06,Mae Hong Son,0.0,0.0,0.0
2025-06-06,Nan,0.0,0.0,0.0
2025-06-06,Phayao,0.0,0.0,0.0
2025-06-06,Phrae,0.0,0.0,0.0
2025-06-07,Chiang Mai,4.0,19.79,4.9475
2025-06-07,Chiang Rai,2.0,9.11,4.555
2025-06-07,Lampang,5.0,23.95,4.79
2025-06-07,Lamphun,0.0,0.0,0.0
2025-06-07,Mae Hong Son,2.0,11.52,5.76
2025-06-07,Nan,1.0,2.2,2.2
2025-06-07,Phayao,0.0,0.0,0.0
2025-06-07,Phrae,3.0,12.25,4.083333333333333
2025-06-08,Chiang Mai,1.0,2.78,2.78
2025-06-08,Chiang Rai,2.0,7.63,3.815
2025-06-08,Lampang,1.0,4.06,4.06
2025-06-08,Lamphun,0.0,0.0,0.0
2025-06-08,Mae Hong Son,0.0,0.0,0.0
2025-06-08,Nan,7.0,35.19,5.027142857142857
2025-06-08,Phayao,1.0,2.88,2.88
2025-06-08,Phrae,0.0,0.0,0.0
2025-06-09,Chiang Mai,1.0,4.19,4.19
2025-06-09,Chiang Rai,0.0,0.0,0.0
2025-06-09,Lampang,2.0,13.33,6.665
2025-06-09,Lamphun,0.0,0.0,0.0
2025-06-09,Mae Hong Son,1.0,2.88,2.88
2025-06-09,Nan,0.0,0.0,0.0
2025-06-09,Phayao,0.0,0.0,0.0
2025-06-09,Phrae,0.0,0.0,0.0
2025-06-10,Chiang Mai,0.0,0.0,0.0
2025-06-10,Chiang Rai,0.0,0.0,0.0
2025-06-10,Lampang,0.0,0.0,0.0
2025-06-10,Lamphun,0.0,0.0,0.0
2025-06-10,Mae Hong Son,0.0,0.0,0.0
2025-06-10,Nan,0.0,0.0,0.0
2025-06-10,Phayao,0.0,0.0,0.0
2025-06-10,Phrae,0.0,0.0,0.0
2025-06-11,Chiang Mai,0.0,0.0,0.0
2025-06-11,Chiang Rai,0.0,0.0,0.0
2025-06-11,Lampang,0.0,0.0,0.0
2025-06-11,Lamphun,0.0,0.0,0.0
2025-06-11,Mae Hong Son,0.0,0.0,0.0
2025-06-11,Nan,0.0,0.0,0.0
2025-06-11,Phayao,0.0,0.0,0.0
2025-06-11,Phrae,0.0,0.0,0.0
2025-06-12,Chiang Mai,0.0,0.0,0.0
2025-06-12,Chiang Rai,0.0,0.0,0.0
2025-06-12,Lampang,0.0,0.0,0.0
2025-06-12,Lamphun,0.0,0.0,0.0
2025-06-12,Mae Hong Son,0.0,0.0,0.0
2025-06-12,Nan,0.0,0.0,0.0
2025-06-12,Phayao,0.0,0.0,0.0
2025-06-12,Phrae,0.0,0.0,0.0
2025-06-13,Chiang Mai,0.0,0.0,0.0
2025-06-13,Chiang Rai,0.0,0.0,0.0
2025-06-13,Lampang,0.0,0.0,0.0
2025-06-13,Lamphun,1.0,2.03,2.03
2025-06-13,Mae Hong Son,0.0,0.0,0.0
2025-06-13,Nan,0.0,0.0,0.0
2025-06-13,Phayao,0.0,0.0,0.0
2025-06-13,Phrae,0.0,0.0,0.0
2025-06-14,Chiang Mai,0.0,0.0,0.0
2025-06-14,Chiang Rai,0.0,0.0,0.0
2025-06-14,Lampang,0.0,0.0,0.0
2025-06-14,Lamphun,0.0,0.0,0.0
2025-06-14,Mae Hong Son,0.0,0.0,0.0
2025-06-14,Nan,0.0,0.0,0.0
2025-06-14,Phayao,0.0,0.0,0.0
2025-06-14,Phrae,0.0,0.0,0.0
2025-06-15,Chiang Mai,0.0,0.0,0.0
2025-06-15,Chiang Rai,1.0,4.47,4.47
2025-06-15,Lampang,0.0,0.0,0.0
2025-06-15,Lamphun,0.0,0.0,0.0
2025-06-15,Mae Hong Son,0.0,0.0,0.0
2025-06-15,Nan,0.0,0.0,0.0
2025-06-15,Phayao,0.0,0.0,0.0
2025-06-15,Phrae,0.0,0.0,0.0
2025-06-16,Chiang Mai,0.0,0.0,0.0
2025-06-16,Chiang Rai,0.0,0.0,0.0
2025-06-16,Lampang,0.0,0.0,0.0
2025-06-16,Lamphun,0.0,0.0,0.0
2025-06-16,Mae Hong Son,0.0,0.0,0.0
2025-06-16,Nan,0.0,0.0,0.0
2025-06-16,Phayao,0.0,0.0,0.0
2025-06-16,Phrae,0.0,0.0,0.0
2025-06-17,Chiang Mai,0.0,0.0,0.0
2025-06-17,Chiang Rai,0.0,0.0,0.0
2025-06-17,Lampang,0.0,0.0,0.0
2025-06-17,Lamphun,0.0,0.0,0.0
2025-06-17,Mae Hong Son,0.0,0.0,0.0
2025-06-17,Nan,0.0,0.0,0.0
2025-06-17,Phayao,0.0,0.0,0.0
2025-06-17,Phrae,0.0,0.0,0.0
2025-06-18,Chiang Mai,0.0,0.0,0.0
2025-06-18,Chiang Rai,0.0,0.0,0.0
2025-06-18,Lampang,0.0,0.0,0.0
2025-06-18,Lamphun,0.0,0.0,0.0
2025-06-18,Mae Hong Son,0.0,0.0,0.0
2025-06-18,Nan,0.0,0.0,0.0
2025-06-18,Phayao,0.0,0.0,0.0
2025-06-18,Phrae,0.0,0.0,0.0
2025-06-19,Chiang Mai,0.0,0.0,0.0
2025-06-19,Chiang Rai,0.0,0.0,0.0
2025-06-19,Lampang,0.0,0.0,0.0
2025-06-19,Lamphun,0.0,0.0,0.0
2025-06-19,Mae Hong Son,0.0,0.0,0.0
2025-06-19,Nan,0.0,0.0,0.0
2025-06-19,Phayao,0.0,0.0,0.0
2025-06-19,Phrae,0.0,0.0,0.0
2025-06-20,Chiang Mai,0.0,0.0,0.0
2025-06-20,Chiang Rai,2.0,9.74,4.87
2025-06-20,Lampang,0.0,0.0,0.0
2025-06-20,Lamphun,0.0,0.0,0.0
2025-06-20,Mae Hong Son,0.0,0.0,0.0
2025-06-20,Nan,0.0,0.0,0.0
2025-06-20,Phayao,0.0,0.0,0.0
2025-06-20,Phrae,0.0,0.0,0.0
2025-06-21,Chiang Mai,0.0,0.0,0.0
2025-06-21,Chiang Rai,0.0,0.0,0.0
2025-06-21,Lampang,0.0,0.0,0.0
2025-06-21,Lamphun,0.0,0.0,0.0
2025-06-21,Mae Hong Son,0.0,0.0,0.0
2025-06-21,Nan,0.0,0.0,0.0
2025-06-21,Phayao,0.0,0.0,0.0
2025-06-21,Phrae,0.0,0.0,0.0
2025-06-22,Chiang Mai,0.0,0.0,0.0
2025-06-22,Chiang Rai,0.0,0.0,0.0
2025-06-22,Lampang,0.0,0.0,0.0
2025-06-22,Lamphun,0.0,0.0,0.0
2025-06-22,Mae Hong Son,0.0,0.0,0.0
2025-06-22,Nan,0.0,0.0,0.0
2025-06-22,Phayao,0.0,0.0,0.0
2025-06-22,Phrae,0.0,0.0,0.0
2025-06-23,Chiang Mai,0.0,0.0,0.0
2025-06-23,Chiang Rai,0.0,0.0,0.0
2025-06-23,Lampang,0.0,0.0,0.0
2025-06-23,Lamphun,0.0,0.0,0.0
2025-06-23,Mae Hong Son,0.0,0.0,0.0
2025-06-23,Nan,0.0,0.0,0.0
2025-06-23,Phayao,0.0,0.0,0.0
2025-06-23,Phrae,0.0,0.0,0.0
2025-06-24,Chiang Mai,0.0,0.0,0.0
2025-06-24,Chiang Rai,0.0,0.0,0.0
2025-06-24,Lampang,0.0,0.0,0.0
2025-06-24,Lamphun,0.0,0.0,0.0
2025-06-24,Mae Hong Son,0.0,0.0,0.0
2025-06-24,Nan,0.0,0.0,0.0
2025-06-24,Phayao,0.0,0.0,0.0
2025-06-24,Phrae,0.0,0.0,0.0
2025-06-25,Chiang Mai,0.0,0.0,0.0
2025-06-25,Chiang Rai,0.0,0.0,0.0
2025-06-25,Lampang,0.0,0.0,0.0
2025-06-25,Lamphun,0.0,0.0,0.0
2025-06-25,Mae Hong Son,0.0,0.0,0.0
2025-06-25,Nan,0.0,0.0,0.0
2025-06-25,Phayao,0.0,0.0,0.0
2025-06-25,Phrae,1.0,0.72,0.72
2025-06-26,Chiang Mai,0.0,0.0,0.0
2025-06-26,Chiang Rai,1.0,10.18,10.18
2025-06-26,Lampang,0.0,0.0,0.0
2025-06-26,Lamphun,0.0,0.0,0.0
2025-06-26,Mae Hong Son,0.0,0.0,0.0
2025-06-26,Nan,1.0,3.73,3.73
2025-06-26,Phayao,0.0,0.0,0.0
2025-06-26,Phrae,1.0,4.92,4.92
2025-06-27,Chiang Mai,0.0,0.0,0.0
2025-06-27,Chiang Rai,0.0,0.0,0.0
2025-06-27,Lampang,0.0,0.0,0.0
2025-06-27,Lamphun,0.0,0.0,0.0
2025-06-27,Mae Hong Son,0.0,0.0,0.0
2025-06-27,Nan,0.0,0.0,0.0
2025-06-27,Phayao,0.0,0.0,0.0
2025-06-27,Phrae,0.0,0.0,0.0
2025-06-28,Chiang Mai,0.0,0.0,0.0
2025-06-28,Chiang Rai,0.0,0.0,0.0
2025-06-28,Lampang,0.0,0.0,0.0
2025-06-28,Lamphun,0.0,0.0,0.0
2025-06-28,Mae Hong Son,0.0,0.0,0.0
2025-06-28,Nan,0.0,0.0,0.0
2025-06-28,Phayao,0.0,0.0,0.0
2025-06-28,Phrae,0.0,0.0,0.0
2025-06-29,Chiang Mai,0.0,0.0,0.0
2025-06-29,Chiang Rai,0.0,0.0,0.0
2025-06-29,Lampang,0.0,0.0,0.0
2025-06-29,Lamphun,0.0,0.0,0.0
2025-06-29,Mae Hong Son,0.0,0.0,0.0
2025-06-29,Nan,0.0,0.0,0.0
2025-06-29,Phayao,0.0,0.0,0.0
2025-06-29,Phrae,0.0,0.0,0.0
2025-06-30,Chiang Mai,0.0,0.0,0.0
2025-06-30,Chiang Rai,0.0,0.0,0.0
2025-06-30,Lampang,0.0,0.0,0.0
2025-06-30,Lamphun,0.0,0.0,0.0
2025-06-30,Mae Hong Son,0.0,0.0,0.0
2025-06-30,Nan,0.0,0.0,0.0
2025-06-30,Phayao,0.0,0.0,0.0
2025-06-30,Phrae,0.0,0.0,0.0
2025-07-01,Chiang Mai,0.0,0.0,0.0
2025-07-01,Chiang Rai,0.0,0.0,0.0
2025-07-01,Lampang,0.0,0.0,0.0
2025-07-01,Lamphun,0.0,0.0,0.0
2025-07-01,Mae Hong Son,0.0,0.0,0.0
2025-07-01,Nan,0.0,0.0,0.0
2025-07-01,Phayao,0.0,0.0,0.0
2025-07-01,Phrae,0.0,0.0,0.0
2025-07-02,Chiang Mai,0.0,0.0,0.0
2025-07-02,Chiang Rai,0.0,0.0,0.0
2025-07-02,Lampang,0.0,0.0,0.0
2025-07-02,Lamphun,0.0,0.0,0.0
2025-07-02,Mae Hong Son,0.0,0.0,0.0
2025-07-02,Nan,0.0,0.0,0.0
2025-07-02,Phayao,0.0,0.0,0.0
2025-07-02,Phrae,0.0,0.0,0.0
2025-07-03,Chiang Mai,0.0,0.0,0.0
2025-07-03,Chiang Rai,0.0,0.0,0.0
2025-07-03,Lampang,0.0,0.0,0.0
2025-07-03,Lamphun,0.0,0.0,0.0
2025-07-03,Mae Hong Son,0.0,0.0,0.0
2025-07-03,Nan,0.0,0.0,0.0
2025-07-03,Phayao,0.0,0.0,0.0
2025-07-03,Phrae,0.0,0.0,0.0
2025-07-04,Chiang Mai,0.0,0.0,0.0
2025-07-04,Chiang Rai,0.0,0.0,0.0
2025-07-04,Lampang,0.0,0.0,0.0
2025-07-04,Lamphun,0.0,0.0,0.0
2025-07-04,Mae Hong Son,0.0,0.0,0.0
2025-07-04,Nan,0.0,0.0,0.0
2025-07-04,Phayao,0.0,0.0,0.0
2025-07-04,Phrae,0.0,0.0,0.0
2025-07-05,Chiang Mai,0.0,0.0,0.0
2025-07-05,Chiang Rai,0.0,0.0,0.0
2025-07-05,Lampang,0.0,0.0,0.0
2025-07-05,Lamphun,0.0,0.0,0.0
2025-07-05,Mae Hong Son,0.0,0.0,0.0
2025-07-05,Nan,0.0,0.0,0.0
2025-07-05,Phayao,0.0,0.0,0.0
2025-07-05,Phrae,0.0,0.0,0.0
2025-07-06,Chiang Mai,0.0,0.0,0.0
2025-07-06,Chiang Rai,0.0,0.0,0.0
2025-07-06,Lampang,0.0,0.0,0.0
2025-07-06,Lamphun,0.0,0.0,0.0
2025-07-06,Mae Hong Son,0.0,0.0,0.0
2025-07-06,Nan,0.0,0.0,0.0
2025-07-06,Phayao,0.0,0.0,0.0
2025-07-06,Phrae,0.0,0.0,0.0
2025-07-07,Chiang Mai,0.0,0.0,0.0
2025-07-07,Chiang Rai,0.0,0.0,0.0
2025-07-07,Lampang,0.0,0.0,0.0
2025-07-07,Lamphun,0.0,0.0,0.0
2025-07-07,Mae Hong Son,0.0,0.0,0.0
2025-07-07,Nan,0.0,0.0,0.0
2025-07-07,Phayao,0.0,0.0,0.0
2025-07-07,Phrae,0.0,0.0,0.0
2025-07-08,Chiang Mai,0.0,0.0,0.0
2025-07-08,Chiang Rai,0.0,0.0,0.0
2025-07-08,Lampang,0.0,0.0,0.0
2025-07-08,Lamphun,0.0,0.0,0.0
2025-07-08,Mae Hong Son,0.0,0.0,0.0
2025-07-08,Nan,0.0,0.0,0.0
2025-07-08,Phayao,0.0,0.0,0.0
2025-07-08,Phrae,0.0,0.0,0.0
2025-07-09,Chiang Mai,0.0,0.0,0.0
2025-07-09,Chiang Rai,0.0,0.0,0.0
2025-07-09,Lampang,0.0,0.0,0.0
2025-07-09,Lamphun,0.0,0.0,0.0
2025-07-09,Mae Hong Son,0.0,0.0,0.0
2025-07-09,Nan,0.0,0.0,0.0
2025-07-09,Phayao,0.0,0.0,0.0
2025-07-09,Phrae,0.0,0.0,0.0
2025-07-10,Chiang Mai,0.0,0.0,0.0
2025-07-10,Chiang Rai,0.0,0.0,0.0
2025-07-10,Lampang,0.0,0.0,0.0
2025-07-10,Lamphun,0.0,0.0,0.0
2025-07-10,Mae Hong Son,0.0,0.0,0.0
2025-07-10,Nan,0.0,0.0,0.0
2025-07-10,Phayao,0.0,0.0,0.0
2025-07-10,Phrae,0.0,0.0,0.0
2025-07-11,Chiang Mai,0.0,0.0,0.0
2025-07-11,Chiang Rai,0.0,0.0,0.0
2025-07-11,Lampang,0.0,0.0,0.0
2025-07-11,Lamphun,0.0,0.0,0.0
2025-07-11,Mae Hong Son,0.0,0.0,0.0
2025-07-11,Nan,0.0,0.0,0.0
2025-07-11,Phayao,0.0,0.0,0.0
2025-07-11,Phrae,0.0,0.0,0.0
2025-07-12,Chiang Mai,0.0,0.0,0.0
2025-07-12,Chiang Rai,0.0,0.0,0.0
2025-07-12,Lampang,0.0,0.0,0.0
2025-07-12,Lamphun,0.0,0.0,0.0
2025-07-12,Mae Hong Son,0.0,0.0,0.0
2025-07-12,Nan,0.0,0.0,0.0
2025-07-12,Phayao,0.0,0.0,0.0
2025-07-12,Phrae,0.0,0.0,0.0
2025-07-13,Chiang Mai,0.0,0.0,0.0
2025-07-13,Chiang Rai,0.0,0.0,0.0
2025-07-13,Lampang,0.0,0.0,0.0
2025-07-13,Lamphun,0.0,0.0,0.0
2025-07-13,Mae Hong Son,0.0,0.0,0.0
